,TTF0,TTF1,TTF2,TTF3,TTF4
331,154204.1100943025,164169.01564153834,302480.968167934,296823.1343666194,266491.5820512926
332,290246.2104917482,275807.05306666833,255267.76274884885,162688.39913052422,155039.00583802434
333,322954.8791481656,281940.1071599045,276381.5763064276,198149.43198338617,279303.5080306486
334,325811.90679426846,213169.5028666527,220725.4314124055,260820.96787670627,325358.7235413394
335,66441.0351808055,216887.79273716986,281905.0268789154,293587.0017958118,230096.0937179948
336,168202.68474808036,260306.44859327085,274328.8073908697,287034.61462008144,366134.8928540678
337,297667.2840926041,154459.3374491871,321001.4343841523,179355.13233032232,245471.47103990763
338,244139.75969701578,205308.9459599825,218966.64078487048,313952.6489273078,320355.6024251324
339,271443.2461173496,232769.06778788345,222166.27647741974,276709.3488313919,255070.87548655467
340,232998.80735120358,110225.01095209067,285485.64551217377,214098.246541833,349462.3113279351
341,159424.56949070602,178710.3075944733,236838.389147765,180442.13880538303,228305.62484448488
342,316149.0834393343,282002.4523205425,221386.3163821831,214261.22006516333,291399.58157407725
343,74797.33068942178,256610.32503212008,196221.40565436997,272388.27492787165,358330.658759725
344,417914.6033965991,258353.47776323665,231843.30150206469,327747.5710958933,230433.5862081642
345,277549.7061289466,89114.66848188736,269876.53731512045,373553.97957432934,291089.4179956091
346,201190.31764669414,257085.89344963408,179127.3110384281,341850.1511578819,239312.93919365888
347,258973.8535980719,213796.615577448,394569.5955946146,252380.77583344743,243186.48203479988
348,187459.6776218935,362671.385539573,255111.23908402448,328540.232702776,303916.0189025784
349,313771.18452659063,238454.33918858404,320412.62520513905,260633.56541922252,297720.0265666208
350,197880.00771015033,264432.55884332495,240353.1975503948,317386.03332107246,287716.55632291245
351,226749.57084100583,295124.4446284912,201923.92956620085,233504.4969182584,408945.91161863925
352,370038.3250027575,127375.1891590208,281764.24206472386,253735.80964576232,396254.1414466343
353,177236.28949709874,172851.84019394525,187972.24793277917,327172.15749215893,202760.1929077965
354,245500.16935426006,353867.04728393373,349012.0581164564,286761.8666098309,289163.6399454876
355,222131.26635006818,244838.06990263407,149953.10533143263,332143.5359853594,252064.29167642607
356,177837.56272768346,244134.69744064717,280136.4731035348,176346.61200593223,306437.1823697328
357,206297.63608838522,114581.83688606911,206964.87731650128,247681.447272561,324728.0474934125
358,109976.56190760937,176403.50113761774,247966.0272048568,238900.8517217195,368102.3060632481
359,191498.82973002904,313108.76832267805,230211.23983935468,248857.14187798256,220514.7580121423
360,228510.0157973557,218705.12847517314,336182.7905422854,226557.41422771825,512603.08634864585
361,158748.20767719625,334192.04730127635,285360.95169569075,255922.5476346245,304924.84097082994
362,121243.66091292026,343780.04087888205,237240.65155493122,430429.80708865344,330141.50612555107
363,399701.53876528173,207403.77941974803,324142.0551366147,277790.158330738,379434.51630548213
364,127541.37048824813,187345.03044581768,221078.8713542556,198743.97890725132,291676.2281393253
365,193625.33698316652,133218.99325211853,166258.8684335263,238047.10743099372,279893.7262654139
366,86682.97355128682,133228.73942122364,446379.3035981774,246767.10486637743,303467.8290250185
367,98145.21016092994,265223.90004869126,166246.48365145212,238464.40279408192,314868.38949694665
368,99439.89993361288,197656.0322266382,200624.39122763023,194627.4456161138,327383.90023482864
369,169949.25722123537,196628.2367021619,276520.6838722918,329825.6281193299,147125.11320427168
370,126874.97001926303,159878.86396585652,492095.3011708463,232467.57262299125,315124.5751897424
371,292143.5552297315,276173.43940036546,365197.55063141044,296483.18341599277,231367.12687135013
372,216813.81732917845,190805.62624007225,301972.97767462785,280117.59108528215,220129.28135199906
373,287294.6302270143,295829.08067490964,257472.28364124996,215634.9683614178,272468.8970429027
374,186030.17878124423,149225.44749620225,101787.20520255569,275772.5326373607,453224.58401459927
375,238928.44293524686,177618.15695156963,253622.06506704722,314801.14182889904,284588.3598969926
376,247612.45430359314,344715.76283834554,183396.1882080917,279603.872275762,356224.91414972564
377,99849.51305147936,195185.89462590954,192842.29416133024,326991.30010598176,199615.7336721836
378,263123.9143949762,234276.75689763407,390265.3997739494,207272.89002360267,253059.0539876792
379,276019.5591936593,237471.8435389962,453558.55843814614,240139.22458307247,248287.22394764278
380,181081.61259360082,326716.37899391685,280638.7639706695,321767.3178368301,402985.2706695984
381,270053.1384780357,145959.7597155102,348042.3673455956,213080.23664340022,231858.84961350102
382,66350.21536345167,286254.1748192639,124917.1784644866,297960.58182012313,312091.34054442454
383,169052.7808824021,425185.2654603886,350063.76181685016,270558.01114323555,348262.07640526915
384,242619.16150442738,384790.1146288511,183734.03012750257,297520.2180500316,347362.1108351322
385,198986.4508093826,58488.70502911167,245192.16009382936,262798.3360772866,335713.5038398142
386,140894.76923665087,464966.7421748387,295708.93596719706,281316.712303433,256766.45604408658
387,149157.2932123928,215791.0010376874,379957.7406204716,268409.1016769336,286722.03707673965
388,153657.07277618477,332007.39686026727,445626.0377499526,231194.56986659294,408253.5043481024
389,164244.04680666994,113194.8992635965,269652.36347777065,200044.8395040046,362619.53845792916
390,209976.88028903055,170132.94237033476,209240.5198008851,355674.43403002736,387123.71672914183
391,320152.1750903784,240399.5079815324,134664.7626869692,240780.49316470762,249661.2424455448
392,329683.0318787927,248069.74070927533,274652.03846959054,410959.76005041867,310255.00823787524
393,321316.59300753556,255052.71653251656,262056.44537842344,296720.5333009524,332099.6741549624
394,248413.353078357,361083.3405510519,249964.5916218709,381713.00378965144,462023.2238855962
395,245118.2102368556,174237.63687614008,223244.36696294177,329515.0540521235,256664.3577004133
396,214911.49442977103,239126.8730731606,330450.320823191,316924.96101366356,192966.45533584195
397,126928.85970738162,142278.96464201604,186742.73677828262,302261.36245664256,509317.6764031685
398,105096.60303864632,177668.0215256927,144491.3077665836,265575.1152055855,378686.8457176944
399,114246.88263415708,230387.4036950731,102359.36495394794,226906.0660523516,335488.00223577174
400,255086.00527020727,281864.3774609467,361119.47502065863,268854.65884729393,282000.63944885205
401,342365.099226092,379896.7798307192,375834.3223502315,246652.81635472472,295751.3477382538
402,243584.12995511922,117568.90551982375,343309.40721229714,287058.4092631863,359106.367663388
403,309051.1158859547,193343.51421027767,311421.92657359556,448491.08006829896,309554.863280819
404,233979.65914699042,236207.5493693054,212531.29855988352,292037.0266974503,442285.9771676675
405,236469.06698714246,178218.95981850955,233630.86377623328,197784.42396418998,458528.47502123285
406,214715.82670082594,232400.63799934078,208261.0712853027,424896.1113912877,235376.56341459678
407,249376.14789923007,259096.61893048594,321141.81332693266,258389.57389076424,374739.53842705686
408,232064.35600333964,178065.0910170879,277431.49183718034,216221.2056657204,276756.7062621764
409,246009.96928513772,254287.16791796545,138727.70380968082,380354.728804146,407346.06377229735
410,296442.91747337073,194593.25569684323,420667.8831587712,330915.6285628597,206117.3804386488
411,219167.33793216443,245115.18634187797,281922.95667725406,303980.5117443894,246002.12111201568
412,296698.0513747432,223006.02579272806,218841.10653565428,146272.37363733223,321189.9684497888
413,181255.12478503698,261913.6247342172,250812.52037261147,243329.77826424758,299211.3650549258
414,277551.91797844117,201494.27992221824,330361.2873095154,253274.08446721395,381437.65431216685
415,171338.15795220068,323726.9454309809,287861.6593882723,433991.6025020052,358492.291066047
416,115928.4741146633,283827.05725047854,289206.71440125443,264065.07577111816,273302.17002566473
417,91921.8965942317,418828.2916462269,232001.50137945046,308517.13820248505,258234.9058447537
418,299834.7468538219,250748.03285821047,271667.88019402954,177903.4871554024,291450.57766573067
419,257380.65407544727,178930.19004679972,159776.8199989998,306482.0308292045,329366.41689557006
420,196417.974416566,127937.60551095527,306134.4318445744,277470.1920694406,261484.07022082648
421,187591.52742714644,246362.39341941857,188906.8072382986,321415.7400170516,332011.80563851475
422,265242.5969833991,223978.14951815156,244438.04325045436,324275.4699736194,317993.18464650307
423,154020.36291616323,211240.63591453238,284721.3159287822,270367.39579099056,410238.51787848916
424,338175.5212385879,418361.72177394875,325286.8370481106,434784.24797354033,252013.06545990705
425,195788.97496878845,183180.07334190563,205747.91888010135,239344.50490221888,156795.58644106585
426,358241.6597783772,281566.06929243146,184574.9560057292,278199.19024896657,323755.5605615507
427,206733.5465821461,305587.8135043362,236968.9224836259,236686.84859600093,362567.0534804184
428,281183.0952649903,283434.93229704216,287127.8143954007,273209.05243767926,194739.97328189635
429,283444.1088506597,199375.15315264429,287910.9331438587,283567.827498864,373866.31802287605
430,337551.61617085646,225646.89258798418,393310.767657708,208477.97733806906,258285.8835268662
431,124435.48719969657,246212.15034104136,191163.3999326633,269904.01111635286,429995.75658832135
432,249937.62832191278,267898.4518265378,417947.6492264696,378747.3579374026,198724.97197704038
433,253724.32697681,349517.3678168603,295615.4234243734,457690.1489624437,326347.7106022902
434,191865.6203299237,235623.57517274443,245707.5042290745,288448.9795886347,561118.0815326096
435,366071.8900153815,256112.34273169073,347005.74608894193,245873.4616799667,310764.36691363825
436,171153.50304136754,178188.48154841384,268908.20789749594,328129.9445567598,382780.8061679275
437,96977.99084694136,225223.4359421837,336856.56529025454,269767.9786601273,299121.1577711456
438,130880.68804285882,340398.21780856,266948.3120284571,305573.1010728676,300655.57593428565
439,255071.945588768,237012.38588750936,315566.3754002943,197332.02745488618,289909.6965677454
440,302001.33557832986,247106.32054376078,271623.98466735764,215504.24395709907,276977.0234580474
441,245637.14007558377,203850.5863027427,183794.22009407234,159800.08091796114,300996.31125325453
442,171099.20218958438,79204.61807612189,199492.3388761331,458577.8067167888,325842.0079612197
443,186234.3781510853,222082.6280646378,245330.61597408273,253339.75969050167,214617.65732125394
444,132544.39059291704,361322.57128809777,157164.16414241376,217220.2156757862,321889.33536027954
445,150866.64369514163,169002.20136376735,335120.65806381137,376005.4980796305,225512.00640180107
446,189057.5722740611,265858.7557150396,347957.30552288645,156943.70208681567,245293.42702431692
447,197018.15350205178,192776.2605579677,296465.2614984517,280441.83604783425,200793.16174513818
448,101803.02486717427,139186.84521325305,257541.73421908607,268974.3850458656,234183.62956718283
449,334986.95126204874,193787.8363171529,284108.0646501087,200825.35256715844,267089.46929647576
450,204421.74218127018,289209.2864076005,222617.0131204397,203160.8320743628,326661.80011305975
451,82319.71955112723,233211.39784561982,329551.9679270275,360375.39365366404,370213.32524867996
452,82536.97900980416,181878.08703588854,196403.1245222642,211852.13340230405,417558.77031918743
453,155819.6974431158,323095.1140599692,223643.75409365172,258882.41254926778,318305.83708223427
454,125054.95989521933,314895.1853570641,314441.5549991798,300067.1409231948,312032.9699930755
455,127347.78547307877,132902.36322273442,555107.8660666496,324629.50654201006,297087.8147307998
456,235125.1854180735,405944.9015598154,166060.86858630297,304273.5155120293,338074.0435247898
457,181978.0636078328,169208.33152027873,187279.3629683532,235039.88328157348,377721.194733861
458,220544.67077139716,374121.3538872233,249355.79677977235,201823.88992187026,224360.23596292292
459,150723.06199120457,382765.38362468954,348415.09153297544,249732.45116655255,368598.3170277685
460,129702.32407795664,255657.9689911835,346097.10550681315,304030.36508027394,401666.8725061887
461,195447.15323599798,286700.6564748556,225091.0378275566,219828.5326819906,545123.401818169
462,198927.4703580331,294679.3544066922,250594.89852404347,299910.35707904724,258168.42737569392
463,190617.25146255773,258575.27472041748,242280.23487357429,311937.96377258137,293941.96678119036
464,200043.59321640577,192759.65397561033,275471.9224950369,309285.5249288905,304129.4434907617
465,240089.2502444842,167916.2014747568,259024.4763517149,296995.5376323277,306184.8145432529
466,146360.89099889112,181506.274455305,243160.62267490986,231702.86717630763,329985.32782534213
467,217229.57147486962,230096.88898528088,315518.44746697415,413854.4347872471,415629.56995128526
468,204429.75432297442,339042.0293053285,241602.06912623317,245430.9186044125,242938.9069453556
469,233077.06506959087,187024.92787303528,312562.52471686323,343517.53738993936,369482.0662994659
470,281178.1388687722,316623.0103168548,297801.8740310541,293541.10440536815,426509.8785770306
471,262818.91724223125,509253.92172129505,109371.93581281614,344116.03149295726,182552.32428358786
472,387510.4866856877,186528.8726826788,254685.9463781526,250574.29015620836,328352.4272793596
473,257316.67749362902,154894.70239804476,307737.6987892898,345490.8488448281,301197.88656616077
474,147340.32169052592,101108.38590892644,293411.1661203877,310367.61945681483,247631.84359800382
475,275346.5687115957,237072.4262929952,155248.63039561105,327554.6388234526,168757.56123015168
476,168506.96820517664,224893.19934645068,281958.14036385773,207738.40387979604,343342.6490661362
477,167571.6416032268,290601.47173874034,264346.01320101763,221540.33523056068,253303.6314727914
478,194833.44112668248,189995.03286868072,341852.73594131874,245870.06395894673,371357.6464846486
479,200468.69609639086,111636.81717070335,209264.82651407793,278748.06692305894,239414.41218511903
480,455923.5860387718,256466.6151664033,345699.63551525533,408769.1514889315,300611.04560328386
481,360513.57043151057,219027.01611018035,237903.31768031794,357619.18510493275,357462.2575914204
482,227130.55044470914,365032.5274433484,187668.74484929146,301983.62424442306,381738.64972051216
483,228192.69707748803,232274.13900820113,265504.0316142889,216406.96982370882,245069.12044023644
484,276579.96604807157,261792.2414804263,171002.5178971319,337999.8487141023,216512.91878894123
485,118884.05835484198,165135.60890786594,305996.01328537636,506584.2135936253,342245.8860727641
486,382053.65033724287,400867.98253802664,228642.37620882862,270366.99666305154,275773.4473192097
487,281327.75829553977,257663.94778739882,240511.5228442893,218399.90867206504,166129.8709608875
488,142387.96191192808,163499.1809957245,182791.88263251606,180112.89511838867,362681.9480933792
489,120514.79615458762,389840.72875049396,375547.914944076,224647.66164092763,220747.30364201992
490,146246.37339771725,350247.580566905,179118.15076286288,269810.1878136798,344208.7821966262
491,230424.94742055907,219894.79294597812,251111.33310693043,333720.8792376369,407122.87185713195
492,145009.27931160308,193926.95293168534,239790.5800340146,376190.40088840714,362595.3044324479
493,125194.25453454525,332807.73461897287,238330.02997662622,249109.0417455696,262652.2419021501
494,317237.4893849939,478667.64198323106,183255.63658908274,169928.354347489,248730.75677080717
495,207654.07622264337,233209.4753123625,364437.18751803355,156570.65448909038,299537.6926700162
496,179838.82853612935,302658.633231087,211026.00339529593,226646.1040036274,314355.7789989357
497,126955.47503245798,176510.91615058517,252165.40643071706,230777.32251493668,218051.87531327005
498,363728.79020088515,274837.1539312396,390341.0812377256,392554.98013503884,295442.80022853543
499,343444.1330002083,235453.7398336976,331439.83666888496,229017.0919154748,325892.0174544788
