time	Core_1,1	Core_1,2
2.439	47.1422	45.1992
2.4395	47.1424	45.1993
2.44	47.1426	45.1995
2.4405	47.1428	45.1996
2.441	47.143	45.1997
2.4415	47.1432	45.1998
2.442	47.1434	45.1999
2.4425	47.1436	45.2
2.443	47.1438	45.2002
2.4435	47.144	45.2003
2.444	47.1442	45.2004
2.4445	47.1443	45.2005
2.445	47.1445	45.2006
2.4455	47.1447	45.2007
2.446	47.1448	45.2008
2.4465	47.145	45.2009
2.447	47.1452	45.201
2.4475	47.1453	45.2011
2.448	47.1455	45.2012
2.4485	47.1456	45.2013
2.449	47.1458	45.2014
2.4495	47.1459	45.2015
2.45	47.1461	45.2016
2.4505	47.1462	45.2017
2.451	47.1464	45.2018
2.4515	47.1465	45.2019
2.452	47.1467	45.202
2.4525	47.1468	45.2021
2.453	47.1469	45.2022
2.4535	47.1471	45.2023
2.454	47.1472	45.2024
2.4545	47.1473	45.2025
2.455	47.1474	45.2026
2.4555	47.1476	45.2027
2.456	47.1477	45.2028
2.4565	47.1478	45.2028
2.457	47.1479	45.2029
2.4575	47.148	45.203
2.458	47.1481	45.2031
2.4585	47.1483	45.2032
2.459	47.1484	45.2033
2.4595	47.1485	45.2033
2.46	47.1486	45.2034
2.4605	47.1487	45.2035
2.461	47.1488	45.2036
2.4615	47.1489	45.2037
2.462	47.149	45.2037
2.4625	47.1491	45.2038
2.463	47.1492	45.2039
2.4635	47.1493	45.204
2.464	47.1494	45.204
2.4645	47.1495	45.2041
2.465	47.1496	45.2042
2.4655	47.1497	45.2042
2.466	47.1497	45.2043
2.4665	47.1498	45.2044
2.467	47.1499	45.2045
2.4675	47.15	45.2045
2.468	47.1501	45.2046
2.4685	47.1502	45.2047
2.469	47.1503	45.2047
2.4695	47.1503	45.2048
2.47	47.1504	45.2048
2.4705	47.1505	45.2049
2.471	47.1506	45.205
2.4715	47.1507	45.205
2.472	47.1507	45.2051
2.4725	47.1508	45.2052
2.473	47.1509	45.2052
2.4735	47.151	45.2053
2.474	47.151	45.2053
2.4745	47.1511	45.2054
2.475	47.1512	45.2055
2.4755	47.1512	45.2055
2.476	47.1513	45.2056
2.4765	47.1514	45.2056
2.477	47.1514	45.2057
2.4775	47.1515	45.2057
2.478	47.1516	45.2058
2.4785	47.1516	45.2058
2.479	47.1517	45.2059
2.4795	47.1518	45.2059
2.48	47.1518	45.206
2.4805	47.1519	45.206
2.481	47.1519	45.2061
2.4815	47.152	45.2061
2.482	47.1521	45.2062
2.4825	47.1521	45.2062
2.483	47.1522	45.2063
2.4835	47.1522	45.2063
2.484	47.1523	45.2064
2.4845	47.1523	45.2064
2.485	47.1524	45.2065
2.4855	47.1524	45.2065
2.486	47.1525	45.2066
2.4865	47.1526	45.2066
2.487	47.1526	45.2067
2.4875	47.1527	45.2067
2.488	47.1527	45.2068
2.4885	47.1528	45.2068
2.489	47.1528	45.2068
2.4895	47.1529	45.2069
2.49	47.1529	45.2069
2.4905	47.1529	45.207
2.491	47.153	45.207
2.4915	47.153	45.2071
2.492	47.1531	45.2071
2.4925	47.1531	45.2071
2.493	47.1532	45.2072
2.4935	47.1532	45.2072
2.494	47.1533	45.2073
2.4945	47.1533	45.2073
2.495	47.1534	45.2073
2.4955	47.1534	45.2074
2.496	47.1534	45.2074
2.4965	47.1535	45.2074
2.497	47.1535	45.2075
2.4975	47.1536	45.2075
2.498	47.1536	45.2076
2.4985	47.1537	45.2076
2.499	47.1537	45.2076
2.4995	47.1537	45.2077
2.5	47.1538	45.2077
2.5005	47.1538	45.2077
2.501	47.1538	45.2078
2.5015	47.1539	45.2078
2.502	47.1539	45.2078
2.5025	47.154	45.2079
2.503	47.154	45.2079
2.5035	47.154	45.2079
2.504	47.1541	45.208
2.5045	47.1541	45.208
2.505	47.1541	45.208
2.5055	47.1542	45.2081
2.506	47.1542	45.2081
2.5065	47.1543	45.2081
2.507	47.1543	45.2082
2.5075	47.1543	45.2082
2.508	47.1544	45.2082
2.5085	47.1544	45.2082
2.509	47.1544	45.2083
2.5095	47.1545	45.2083
2.51	47.1545	45.2083
2.5105	47.1545	45.2084
2.511	47.1546	45.2084
2.5115	47.1546	45.2084
2.512	47.1546	45.2085
2.5125	47.1546	45.2085
2.513	47.1547	45.2085
2.5135	47.1547	45.2085
2.514	47.1547	45.2086
2.5145	47.1548	45.2086
2.515	47.1548	45.2086
2.5155	47.1548	45.2086
2.516	47.1549	45.2087
2.5165	47.1549	45.2087
2.517	47.1549	45.2087
2.5175	47.155	45.2088
2.518	47.155	45.2088
2.5185	47.155	45.2088
2.519	47.155	45.2088
2.5195	47.1551	45.2089
2.52	47.1551	45.2089
2.5205	47.1551	45.2089
2.521	47.1552	45.2089
2.5215	47.1552	45.209
2.522	47.1552	45.209
2.5225	47.1552	45.209
2.523	47.1553	45.209
2.5235	47.1553	45.2091
2.524	47.1553	45.2091
2.5245	47.1553	45.2091
2.525	47.1554	45.2091
2.5255	47.1554	45.2092
2.526	47.1554	45.2092
2.5265	47.1554	45.2092
2.527	47.1555	45.2092
2.5275	47.1555	45.2093
2.528	47.1555	45.2093
2.5285	47.1555	45.2093
2.529	47.1556	45.2093
2.5295	47.1556	45.2093
2.53	47.1556	45.2094
2.5305	47.1556	45.2094
2.531	47.1557	45.2094
2.5315	47.1557	45.2094
2.532	47.1557	45.2095
2.5325	47.1557	45.2095
2.533	47.1558	45.2095
2.5335	47.1558	45.2095
2.534	47.1558	45.2095
2.5345	47.1558	45.2096
2.535	47.1559	45.2096
2.5355	47.1559	45.2096
2.536	47.1559	45.2096
2.5365	47.1559	45.2097
2.537	47.156	45.2097
2.5375	47.156	45.2097
2.538	47.156	45.2097
2.5385	47.156	45.2097
2.539	47.1561	45.2098
2.5395	47.1561	45.2098
2.54	47.1561	45.2098
2.5405	47.1561	45.2098
2.541	47.1561	45.2098
2.5415	47.1562	45.2099
2.542	47.1562	45.2099
2.5425	47.1562	45.2099
2.543	47.1562	45.2099
2.5435	47.1563	45.2099
2.544	47.1563	45.21
2.5445	47.1563	45.21
2.545	47.1563	45.21
2.5455	47.1563	45.21
2.546	47.1564	45.21
2.5465	47.1564	45.2101
2.547	47.1564	45.2101
2.5475	47.1564	45.2101
2.548	47.1564	45.2101
2.5485	47.1565	45.2101
2.549	47.1565	45.2101
2.5495	47.1565	45.2102
2.55	47.1565	45.2102
2.5505	47.1565	45.2102
2.551	47.1566	45.2102
2.5515	47.1566	45.2102
2.552	47.1566	45.2103
2.5525	47.1566	45.2103
2.553	47.1567	45.2103
2.5535	47.1567	45.2103
2.554	47.1567	45.2103
2.5545	47.1567	45.2104
2.555	47.1567	45.2104
2.5555	47.1568	45.2104
2.556	47.1568	45.2104
2.5565	47.1568	45.2104
2.557	47.1568	45.2104
2.5575	47.1568	45.2105
2.558	47.1569	45.2105
2.5585	47.1569	45.2105
2.559	47.1569	45.2105
2.5595	47.1569	45.2105
2.56	47.1569	45.2106
2.5605	47.1569	45.2106
2.561	47.157	45.2106
2.5615	47.157	45.2106
2.562	47.157	45.2106
2.5625	47.157	45.2106
2.563	47.157	45.2107
2.5635	47.1571	45.2107
2.564	47.1571	45.2107
2.5645	47.1571	45.2107
2.565	47.1571	45.2107
2.5655	47.1571	45.2107
2.566	47.1572	45.2108
2.5665	47.1572	45.2108
2.567	47.1572	45.2108
2.5675	47.1572	45.2108
2.568	47.1572	45.2108
2.5685	47.1573	45.2108
2.569	47.1573	45.2109
2.5695	47.1573	45.2109
2.57	47.1573	45.2109
2.5705	47.1573	45.2109
2.571	47.1573	45.2109
2.5715	47.1574	45.2109
2.572	47.1574	45.211
2.5725	47.1574	45.211
2.573	47.1574	45.211
2.5735	47.1574	45.211
2.574	47.1575	45.211
2.5745	47.1575	45.211
2.575	47.1575	45.2111
2.5755	47.1575	45.2111
2.576	47.1575	45.2111
2.5765	47.1575	45.2111
2.577	47.1576	45.2111
2.5775	47.1576	45.2111
2.578	47.1576	45.2112
2.5785	47.1576	45.2112
2.579	47.1576	45.2112
2.5795	47.1577	45.2112
2.58	47.1577	45.2112
2.5805	46.7646	45.21
2.581	46.5707	45.208
2.5815	46.465	45.206
2.582	46.4013	45.2041
2.5825	46.3588	45.2024
2.583	46.3281	45.2007
2.5835	46.3047	45.1991
2.584	46.286	45.1975
2.5845	46.2709	45.196
2.585	46.2585	45.1946
2.5855	46.2482	45.1933
2.586	46.2396	45.192
2.5865	46.2323	45.1909
2.587	46.2261	45.1899
2.5875	46.2208	45.1889
2.588	46.2163	45.188
2.5885	46.2124	45.1872
2.589	46.209	45.1865
2.5895	46.206	45.1858
2.59	46.2033	45.1852
2.5905	46.2009	45.1846
2.591	46.1987	45.1841
2.5915	46.1968	45.1836
2.592	46.195	45.1831
2.5925	46.1933	45.1827
2.593	46.1918	45.1822
2.5935	46.1903	45.1818
2.594	46.189	45.1814
2.5945	46.1877	45.1811
2.595	46.1865	45.1807
2.5955	46.1853	45.1804
2.596	46.1842	45.18
2.5965	46.1831	45.1797
2.597	46.1821	45.1794
2.5975	46.1811	45.1791
2.598	46.1801	45.1787
2.5985	46.1791	45.1784
2.599	46.1782	45.1781
2.5995	46.1773	45.1778
2.6	46.1765	45.1775
2.6005	46.1756	45.1772
2.601	46.1748	45.1769
2.6015	46.174	45.1767
2.602	46.1732	45.1764
2.6025	46.1724	45.1761
2.603	46.1716	45.1758
2.6035	46.1709	45.1755
2.604	46.1702	45.1752
2.6045	46.1695	45.175
2.605	46.1688	45.1747
2.6055	46.1681	45.1744
2.606	46.1674	45.1741
2.6065	46.1668	45.1739
2.607	46.1661	45.1736
2.6075	46.1655	45.1733
2.608	46.1649	45.1731
2.6085	46.1643	45.1728
2.609	46.1637	45.1725
2.6095	46.1631	45.1723
2.61	46.1625	45.172
2.6105	46.162	45.1718
2.611	46.1614	45.1715
2.6115	46.1609	45.1713
2.612	46.1604	45.171
2.6125	46.1598	45.1708
2.613	46.1593	45.1705
2.6135	46.1588	45.1703
2.614	46.1583	45.1701
2.6145	46.1579	45.1698
2.615	46.1574	45.1696
2.6155	46.1569	45.1693
2.616	46.1565	45.1691
2.6165	46.156	45.1689
2.617	46.1556	45.1687
2.6175	46.1552	45.1684
2.618	46.1547	45.1682
2.6185	46.1543	45.168
2.619	46.1539	45.1678
2.6195	46.1535	45.1675
2.62	46.1531	45.1673
2.6205	46.1528	45.1671
2.621	46.1524	45.1669
2.6215	46.152	45.1667
2.622	46.1516	45.1665
2.6225	46.1513	45.1663
2.623	46.1509	45.1661
2.6235	46.1506	45.1659
2.624	46.1503	45.1657
2.6245	46.1499	45.1655
2.625	46.1496	45.1653
2.6255	46.1493	45.1651
2.626	46.149	45.1649
2.6265	46.1487	45.1647
2.627	46.1484	45.1645
2.6275	46.1481	45.1644
2.628	46.1478	45.1642
2.6285	46.1475	45.164
2.629	46.1472	45.1638
2.6295	46.1469	45.1637
2.63	46.1466	45.1635
2.6305	46.1464	45.1633
2.631	46.1461	45.1631
2.6315	46.1459	45.163
2.632	46.1456	45.1628
2.6325	46.1454	45.1626
2.633	46.1451	45.1625
2.6335	46.1449	45.1623
2.634	46.1446	45.1622
2.6345	46.1444	45.162
2.635	46.1442	45.1619
2.6355	46.1439	45.1617
2.636	46.1437	45.1616
2.6365	46.1435	45.1614
2.637	46.1433	45.1613
2.6375	46.1431	45.1611
2.638	46.1429	45.161
2.6385	46.1427	45.1608
2.639	46.1425	45.1607
2.6395	46.1423	45.1606
2.64	46.1421	45.1604
2.6405	46.1419	45.1603
2.641	46.1417	45.1602
2.6415	46.1415	45.16
2.642	46.1413	45.1599
2.6425	46.1412	45.1598
2.643	46.141	45.1596
2.6435	46.1408	45.1595
2.644	46.1406	45.1594
2.6445	46.1405	45.1593
2.645	46.1403	45.1591
2.6455	46.1402	45.159
2.646	46.14	45.1589
2.6465	46.1398	45.1588
2.647	46.1397	45.1587
2.6475	46.1395	45.1586
2.648	46.1394	45.1585
2.6485	46.1392	45.1583
2.649	46.1391	45.1582
2.6495	46.139	45.1581
2.65	46.1388	45.158
2.6505	46.1387	45.1579
2.651	46.1385	45.1578
2.6515	46.1384	45.1577
2.652	46.1383	45.1576
2.6525	46.1382	45.1575
2.653	46.138	45.1574
2.6535	46.1379	45.1573
2.654	46.1378	45.1572
2.6545	46.1377	45.1571
2.655	46.1375	45.157
2.6555	46.1374	45.1569
2.656	46.1373	45.1569
2.6565	46.1372	45.1568
2.657	46.1371	45.1567
2.6575	46.137	45.1566
2.658	46.1369	45.1565
2.6585	46.1368	45.1564
2.659	46.1367	45.1563
2.6595	46.1366	45.1562
2.66	46.1365	45.1562
2.6605	46.1364	45.1561
2.661	46.1363	45.156
2.6615	46.1362	45.1559
2.662	46.1361	45.1558
2.6625	46.136	45.1558
2.663	46.1359	45.1557
2.6635	46.1358	45.1556
2.664	46.1357	45.1555
2.6645	46.1356	45.1555
2.665	46.1355	45.1554
2.6655	46.1354	45.1553
2.666	46.1353	45.1553
2.6665	46.1353	45.1552
2.667	46.1352	45.1551
2.6675	46.1351	45.1551
2.668	46.135	45.155
2.6685	46.1349	45.1549
2.669	46.1349	45.1549
2.6695	46.1348	45.1548
2.67	46.1347	45.1547
2.6705	46.1346	45.1547
2.671	46.1346	45.1546
2.6715	46.1345	45.1545
2.672	46.1344	45.1545
2.6725	46.1343	45.1544
2.673	46.1343	45.1544
2.6735	46.1342	45.1543
2.674	46.1341	45.1543
2.6745	46.1341	45.1542
2.675	46.134	45.1541
2.6755	46.1339	45.1541
2.676	46.1339	45.154
2.6765	46.1338	45.154
2.677	46.1337	45.1539
2.6775	46.1337	45.1539
2.678	46.1336	45.1538
2.6785	46.1336	45.1538
2.679	46.1335	45.1537
2.6795	46.1334	45.1537
2.68	46.1334	45.1536
2.6805	46.1333	45.1536
2.681	46.1333	45.1535
2.6815	46.1332	45.1535
2.682	46.1332	45.1534
2.6825	46.1331	45.1534
2.683	46.1331	45.1533
2.6835	46.133	45.1533
2.684	46.133	45.1532
2.6845	46.1329	45.1532
2.685	46.1328	45.1532
2.6855	46.1328	45.1531
2.686	46.1327	45.1531
2.6865	46.1327	45.153
2.687	46.1327	45.153
2.6875	46.1326	45.153
2.688	46.1326	45.1529
2.6885	46.1325	45.1529
2.689	46.1325	45.1528
2.6895	46.1324	45.1528
2.69	46.1324	45.1528
2.6905	46.1323	45.1527
2.691	46.1323	45.1527
2.6915	46.1322	45.1526
2.692	46.1322	45.1526
2.6925	46.1322	45.1526
2.693	46.1321	45.1525
2.6935	46.1321	45.1525
2.694	46.132	45.1525
2.6945	46.132	45.1524
2.695	46.132	45.1524
2.6955	46.1319	45.1524
2.696	46.1319	45.1523
2.6965	46.1318	45.1523
2.697	46.1318	45.1523
2.6975	46.1318	45.1522
2.698	46.1317	45.1522
2.6985	46.1317	45.1522
2.699	46.1317	45.1521
2.6995	46.1316	45.1521
2.7	46.1316	45.1521
2.7005	46.1316	45.152
2.701	46.1315	45.152
2.7015	46.1315	45.152
2.702	46.1314	45.1519
2.7025	46.1314	45.1519
2.703	46.1314	45.1519
2.7035	46.1313	45.1519
2.704	46.1313	45.1518
2.7045	46.1313	45.1518
2.705	46.1313	45.1518
2.7055	46.1312	45.1518
2.706	46.1312	45.1517
2.7065	46.1312	45.1517
2.707	46.1311	45.1517
2.7075	46.1311	45.1516
2.708	46.1311	45.1516
2.7085	46.131	45.1516
2.709	46.131	45.1516
2.7095	46.131	45.1515
2.71	46.131	45.1515
2.7105	46.1309	45.1515
2.711	46.1309	45.1515
2.7115	46.1309	45.1514
2.712	46.1308	45.1514
2.7125	46.1308	45.1514
2.713	46.1308	45.1514
2.7135	46.1308	45.1514
2.714	46.1307	45.1513
2.7145	46.1307	45.1513
2.715	46.1307	45.1513
2.7155	46.1307	45.1513
2.716	46.1306	45.1512
2.7165	46.1306	45.1512
2.717	46.1306	45.1512
2.7175	46.1306	45.1512
2.718	46.1305	45.1512
2.7185	46.1305	45.1511
2.719	46.1305	45.1511
2.7195	46.1305	45.1511
2.72	46.1304	45.1511
2.7205	46.1304	45.1511
2.721	46.1304	45.151
2.7215	46.1304	45.151
2.722	46.1303	45.151
2.7225	46.1303	45.151
2.723	46.1303	45.151
2.7235	46.1303	45.1509
2.724	46.1302	45.1509
2.7245	46.1302	45.1509
2.725	46.1302	45.1509
2.7255	46.1302	45.1509
2.726	46.1302	45.1508
2.7265	46.1301	45.1508
2.727	46.1301	45.1508
2.7275	46.1301	45.1508
2.728	46.1301	45.1508
2.7285	46.1301	45.1508
2.729	46.13	45.1507
2.7295	46.13	45.1507
2.73	46.13	45.1507
2.7305	46.13	45.1507
2.731	46.13	45.1507
2.7315	46.1299	45.1507
2.732	46.1299	45.1506
2.7325	46.1299	45.1506
2.733	46.1299	45.1506
2.7335	46.1299	45.1506
2.734	46.1298	45.1506
2.7345	46.1298	45.1506
2.735	46.1298	45.1505
2.7355	46.1298	45.1505
2.736	46.1298	45.1505
2.7365	46.1297	45.1505
2.737	46.1297	45.1505
2.7375	46.1297	45.1505
2.738	46.1297	45.1505
2.7385	46.1297	45.1504
2.739	46.1297	45.1504
2.7395	46.1296	45.1504
2.74	46.1296	45.1504
2.7405	46.1296	45.1504
2.741	46.1296	45.1504
2.7415	46.1296	45.1503
2.742	46.1295	45.1503
2.7425	46.1295	45.1503
2.743	46.1295	45.1503
2.7435	46.1295	45.1503
2.744	46.1295	45.1503
2.7445	46.1295	45.1503
2.745	46.1294	45.1503
2.7455	46.1294	45.1502
2.746	46.1294	45.1502
2.7465	46.1294	45.1502
2.747	46.1294	45.1502
2.7475	46.1294	45.1502
2.748	46.1293	45.1502
2.7485	46.1293	45.1502
2.749	46.1293	45.1501
2.7495	46.1293	45.1501
2.75	46.1293	45.1501
2.7505	46.1293	45.1501
2.751	46.1293	45.1501
2.7515	46.1292	45.1501
2.752	46.1292	45.1501
2.7525	46.1292	45.1501
2.753	46.1292	45.15
2.7535	46.1292	45.15
2.754	46.1292	45.15
2.7545	46.1291	45.15
2.755	46.1291	45.15
2.7555	46.1291	45.15
2.756	46.1291	45.15
2.7565	46.1291	45.15
2.757	46.1291	45.15
2.7575	46.1291	45.1499
2.758	46.129	45.1499
2.7585	46.129	45.1499
2.759	46.129	45.1499
2.7595	46.129	45.1499
2.76	46.129	45.1499
2.7605	46.129	45.1499
2.761	46.129	45.1499
2.7615	46.1289	45.1498
2.762	46.1289	45.1498
2.7625	46.1289	45.1498
2.763	46.1289	45.1498
2.7635	46.1289	45.1498
2.764	46.1289	45.1498
2.7645	46.1289	45.1498
2.765	46.1289	45.1498
2.7655	46.1288	45.1498
2.766	46.1288	45.1497
2.7665	46.1288	45.1497
2.767	46.1288	45.1497
2.7675	46.1288	45.1497
2.768	46.1288	45.1497
2.7685	46.1288	45.1497
2.769	46.1287	45.1497
2.7695	46.1287	45.1497
2.77	46.1287	45.1497
2.7705	46.1287	45.1497
2.771	46.1287	45.1496
2.7715	46.1287	45.1496
2.772	46.1287	45.1496
2.7725	46.1287	45.1496
2.773	46.1286	45.1496
2.7735	46.1286	45.1496
2.774	46.1286	45.1496
2.7745	46.1286	45.1496
2.775	46.1286	45.1496
2.7755	46.1286	45.1496
2.776	46.1286	45.1495
2.7765	46.1286	45.1495
2.777	46.1285	45.1495
2.7775	46.1285	45.1495
2.778	46.1285	45.1495
2.7785	46.1285	45.1495
2.779	46.1285	45.1495
2.7795	46.1285	45.1495
2.78	46.1285	45.1495
2.7805	46.1285	45.1495
2.781	46.1284	45.1494
2.7815	46.1284	45.1494
2.782	46.1284	45.1494
2.7825	46.1284	45.1494
2.783	46.1284	45.1494
2.7835	46.1284	45.1494
2.784	46.1284	45.1494
2.7845	46.1284	45.1494
2.785	46.1283	45.1494
2.7855	46.1283	45.1494
2.786	46.1283	45.1494
2.7865	46.1283	45.1493
2.787	46.1283	45.1493
2.7875	46.1283	45.1493
2.788	46.1283	45.1493
2.7885	46.1283	45.1493
2.789	46.1283	45.1493
2.7895	46.1282	45.1493
2.79	46.1282	45.1493
2.7905	46.1282	45.1493
2.791	46.1282	45.1493
2.7915	46.1282	45.1493
2.792	46.1282	45.1492
2.7925	46.1282	45.1492
2.793	46.1282	45.1492
2.7935	46.1282	45.1492
2.794	46.1281	45.1492
2.7945	46.1281	45.1492
2.795	46.1281	45.1492
2.7955	46.1281	45.1492
2.796	46.1281	45.1492
2.7965	46.1281	45.1492
2.797	46.1281	45.1492
2.7975	46.1281	45.1492
2.798	46.1281	45.1491
2.7985	46.128	45.1491
2.799	46.128	45.1491
2.7995	46.128	45.1491
2.8	46.128	45.1491
2.8005	46.128	45.1491
2.801	46.128	45.1491
2.8015	46.128	45.1491
2.802	46.128	45.1491
2.8025	46.128	45.1491
2.803	46.1279	45.1491
2.8035	46.1279	45.1491
2.804	46.1279	45.149
2.8045	46.1279	45.149
2.805	46.1279	45.149
2.8055	46.1279	45.149
2.806	46.1279	45.149
2.8065	46.1279	45.149
2.807	46.1279	45.149
2.8075	46.1279	45.149
2.808	46.1278	45.149
2.8085	46.1278	45.149
2.809	46.1278	45.149
2.8095	46.1278	45.149
2.81	46.1278	45.1489
2.8105	46.1278	45.1489
2.811	46.1278	45.1489
2.8115	46.1278	45.1489
2.812	46.1278	45.1489
2.8125	46.1277	45.1489
2.813	46.1277	45.1489
2.8135	46.1277	45.1489
2.814	46.1277	45.1489
2.8145	46.1277	45.1489
2.815	46.1277	45.1489
2.8155	46.1277	45.1489
2.816	46.1277	45.1489
2.8165	46.1277	45.1488
2.817	46.1277	45.1488
2.8175	46.1276	45.1488
2.818	46.1276	45.1488
2.8185	46.1276	45.1488
2.819	46.1276	45.1488
2.8195	46.1276	45.1488
2.82	46.1276	45.1488
2.8205	46.1276	45.1488
2.821	46.1276	45.1488
2.8215	46.1276	45.1488
2.822	46.1276	45.1488
2.8225	46.1275	45.1488
2.823	46.1275	45.1487
2.8235	46.1275	45.1487
2.824	46.1275	45.1487
2.8245	46.1275	45.1487
2.825	46.1275	45.1487
2.8255	46.1275	45.1487
2.826	46.1275	45.1487
2.8265	46.1275	45.1487
2.827	46.1275	45.1487
2.8275	46.1274	45.1487
2.828	46.1274	45.1487
2.8285	46.1274	45.1487
2.829	46.1274	45.1487
2.8295	46.1274	45.1487
2.83	46.1274	45.1486
2.8305	46.1274	45.1486
2.831	46.1274	45.1486
2.8315	46.1274	45.1486
2.832	46.1274	45.1486
2.8325	46.1274	45.1486
2.833	46.1273	45.1486
2.8335	46.1273	45.1486
2.834	46.1273	45.1486
2.8345	46.1273	45.1486
2.835	46.1273	45.1486
2.8355	46.1273	45.1486
2.836	46.1273	45.1486
2.8365	46.1273	45.1486
2.837	46.1273	45.1485
2.8375	46.1273	45.1485
2.838	46.1272	45.1485
2.8385	46.1272	45.1485
2.839	46.1272	45.1485
2.8395	46.1272	45.1485
2.84	46.1272	45.1485
2.8405	46.1272	45.1485
2.841	46.1272	45.1485
2.8415	46.1272	45.1485
2.842	46.1272	45.1485
2.8425	46.1272	45.1485
2.843	46.1272	45.1485
2.8435	46.1271	45.1485
2.844	46.1271	45.1484
2.8445	46.1271	45.1484
2.845	46.1271	45.1484
2.8455	46.1271	45.1484
2.846	46.1271	45.1484
2.8465	46.1271	45.1484
2.847	46.1271	45.1484
2.8475	46.1271	45.1484
2.848	46.1271	45.1484
2.8485	46.1271	45.1484
2.849	46.127	45.1484
2.8495	46.127	45.1484
2.85	46.127	45.1484
2.8505	46.127	45.1484
2.851	46.127	45.1484
2.8515	46.127	45.1483
2.852	46.127	45.1483
2.8525	46.127	45.1483
2.853	46.127	45.1483
2.8535	46.127	45.1483
2.854	46.127	45.1483
2.8545	46.1269	45.1483
2.855	46.1269	45.1483
2.8555	46.1269	45.1483
2.856	46.1269	45.1483
2.8565	46.1269	45.1483
2.857	46.1269	45.1483
2.8575	46.1269	45.1483
2.858	46.1269	45.1483
2.8585	46.1269	45.1482
2.859	46.1269	45.1482
2.8595	46.1269	45.1482
2.86	46.1269	45.1482
2.8605	46.1268	45.1482
2.861	46.1268	45.1482
2.8615	46.1268	45.1482
2.862	46.1268	45.1482
2.8625	46.1268	45.1482
2.863	46.1268	45.1482
2.8635	46.1268	45.1482
2.864	46.1268	45.1482
2.8645	46.1268	45.1482
2.865	46.1268	45.1482
2.8655	46.1268	45.1482
2.866	46.1267	45.1482
2.8665	46.1267	45.1481
2.867	46.1267	45.1481
2.8675	46.1267	45.1481
2.868	46.1267	45.1481
2.8685	46.1267	45.1481
2.869	46.1267	45.1481
2.8695	46.1267	45.1481
2.87	46.1267	45.1481
2.8705	46.1267	45.1481
2.871	46.1267	45.1481
2.8715	46.1267	45.1481
2.872	46.1266	45.1481
2.8725	46.1266	45.1481
2.873	46.1266	45.1481
2.8735	46.1266	45.1481
2.874	46.1266	45.148
2.8745	46.1266	45.148
2.875	46.1266	45.148
2.8755	46.1266	45.148
2.876	46.1266	45.148
2.8765	46.1266	45.148
2.877	46.1266	45.148
2.8775	46.1266	45.148
2.878	46.1265	45.148
2.8785	46.1265	45.148
2.879	46.1265	45.148
2.8795	46.1265	45.148
2.88	46.1265	45.148
2.8805	45.7334	45.1467
2.881	45.5395	45.1447
2.8815	45.4338	45.1427
2.882	45.37	45.1408
2.8825	45.3275	45.139
2.883	45.2968	45.1373
2.8835	45.2733	45.1357
2.884	45.2547	45.1341
2.8845	45.2396	45.1325
2.885	45.2271	45.1311
2.8855	45.2168	45.1298
2.886	45.2081	45.1285
2.8865	45.2008	45.1274
2.887	45.1946	45.1263
2.8875	45.1893	45.1253
2.888	45.1847	45.1244
2.8885	45.1808	45.1236
2.889	45.1773	45.1228
2.8895	45.1743	45.1221
2.89	45.1716	45.1215
2.8905	45.1692	45.1209
2.891	45.167	45.1203
2.8915	45.165	45.1198
2.892	45.1632	45.1193
2.8925	45.1615	45.1189
2.893	45.16	45.1184
2.8935	45.1585	45.118
2.894	45.1571	45.1176
2.8945	45.1558	45.1172
2.895	45.1545	45.1168
2.8955	45.1533	45.1165
2.896	45.1522	45.1161
2.8965	45.1511	45.1157
2.897	45.15	45.1154
2.8975	45.149	45.1151
2.898	45.148	45.1147
2.8985	45.147	45.1144
2.899	45.1461	45.1141
2.8995	45.1452	45.1137
2.9	45.1443	45.1134
2.9005	45.1434	45.1131
2.901	45.1426	45.1128
2.9015	45.1417	45.1125
2.902	45.1409	45.1122
2.9025	45.1401	45.1119
2.903	45.1393	45.1116
2.9035	45.1386	45.1113
2.904	45.1378	45.111
2.9045	45.1371	45.1107
2.905	45.1364	45.1104
2.9055	45.1356	45.1101
2.906	45.135	45.1098
2.9065	45.1343	45.1095
2.907	45.1336	45.1092
2.9075	45.133	45.1089
2.908	45.1323	45.1086
2.9085	45.1317	45.1083
2.909	45.1311	45.1081
2.9095	45.1305	45.1078
2.91	45.1299	45.1075
2.91	45.1299	45.1075
2.9105	45.9155	45.1097
2.911	46.3028	45.1136
2.9115	46.5136	45.1173
2.912	46.6406	45.1207
2.9125	46.725	45.124
2.913	46.7859	45.1271
2.9135	46.8323	45.1302
2.914	46.869	45.1331
2.9145	46.8988	45.1358
2.915	46.9231	45.1384
2.9155	46.9433	45.1409
2.916	46.9602	45.1431
2.9165	46.9743	45.1452
2.917	46.9862	45.147
2.9175	46.9963	45.1487
2.918	47.005	45.1503
2.9185	47.0124	45.1516
2.919	47.0189	45.1529
2.9195	47.0245	45.1541
2.92	47.0295	45.1551
2.9205	47.0339	45.156
2.921	47.0378	45.1569
2.9215	47.0414	45.1577
2.922	47.0446	45.1585
2.9225	47.0476	45.1592
2.923	47.0503	45.1598
2.9235	47.0529	45.1604
2.924	47.0553	45.161
2.9245	47.0575	45.1616
2.925	47.0597	45.1621
2.9255	47.0617	45.1626
2.926	47.0636	45.1631
2.9265	47.0655	45.1636
2.927	47.0673	45.1641
